timestamp,raw,dec_val,tail,dt_s
2026-03-13 15:56:37.705,J36J40,6,40,1.001
2026-03-13 15:56:38.705,J35J40,5,40,1.000
2026-03-13 15:56:39.705,J36J40,6,40,1.000
2026-03-13 15:56:40.705,J37J40,7,40,1.000
2026-03-13 15:56:41.707,J311J40,17,40,1.002
2026-03-13 15:56:42.706,J35J40,5,40,0.999
2026-03-13 15:56:43.706,J36J40,6,40,1.000
2026-03-13 15:56:44.707,J37J40,7,40,1.001
2026-03-13 15:56:45.707,J34J40,4,40,1.000
2026-03-13 15:56:46.708,J33J40,3,40,1.001
2026-03-13 15:56:47.707,J32J40,2,40,1.000
2026-03-13 15:56:48.708,J34J40,4,40,1.000
2026-03-13 15:56:49.708,J38J40,8,40,1.000
2026-03-13 15:56:50.708,J34J40,4,40,1.000
2026-03-13 15:56:51.708,J34J40,4,40,1.000
2026-03-13 15:56:52.708,J34J40,4,40,1.000
2026-03-13 15:56:53.709,J39J40,9,40,1.000
2026-03-13 15:56:54.709,J35J40,5,40,1.000
2026-03-13 15:56:55.709,J31J40,1,40,1.000
2026-03-13 15:56:56.711,J36J40,6,40,1.001
2026-03-13 15:56:57.710,J34J40,4,40,0.999
2026-03-13 15:56:58.711,J36J40,6,40,1.001
2026-03-13 15:56:59.711,J35J40,5,40,1.000
2026-03-13 15:57:00.711,J35J40,5,40,1.000
2026-03-13 15:57:01.711,J35J40,5,40,1.001
2026-03-13 15:57:02.711,J37J40,7,40,1.000
2026-03-13 15:57:03.712,J34J40,4,40,1.000
2026-03-13 15:57:04.713,J38J40,8,40,1.002
2026-03-13 15:57:05.713,J37J40,7,40,1.000
2026-03-13 15:57:06.712,J36J40,6,40,1.000
2026-03-13 15:57:07.713,J33J40,3,40,1.000
2026-03-13 15:57:08.713,J39J40,9,40,1.000
2026-03-13 15:57:09.713,J36J40,6,40,1.000
2026-03-13 15:57:10.713,J34J40,4,40,1.000
2026-03-13 15:57:11.714,J34J40,4,40,1.001
2026-03-13 15:57:12.715,J33J40,3,40,1.001
2026-03-13 15:57:13.714,J31J40,1,40,0.999
2026-03-13 15:57:14.715,J36J40,6,40,1.001
2026-03-13 15:57:15.716,J310J40,16,40,1.001
2026-03-13 15:57:16.716,J35J40,5,40,1.000
2026-03-13 15:57:17.716,J32J40,2,40,1.000
2026-03-13 15:57:18.716,J35J40,5,40,0.999
2026-03-13 15:57:19.717,J36J40,6,40,1.001
2026-03-13 15:57:20.716,J33J40,3,40,0.999
2026-03-13 15:57:21.717,J35J40,5,40,1.001
2026-03-13 15:57:22.717,J35J40,5,40,1.000
2026-03-13 15:57:23.718,J32J40,2,40,1.000
2026-03-13 15:57:24.717,J33J40,3,40,1.000
2026-03-13 15:57:25.717,J36J40,6,40,1.000
2026-03-13 15:57:26.717,J32J40,2,40,1.000
2026-03-13 15:57:27.718,J34J40,4,40,1.000
2026-03-13 15:57:28.718,J34J40,4,40,1.000
2026-03-13 15:57:29.718,J34J40,4,40,1.000
2026-03-13 15:57:30.720,J32J40,2,40,1.001
2026-03-13 15:57:31.719,J35J40,5,40,0.999
2026-03-13 15:57:32.720,J34J40,4,40,1.001
2026-03-13 15:57:33.720,J33J40,3,40,1.001
2026-03-13 15:57:34.720,J35J40,5,40,1.000
2026-03-13 15:57:35.720,J34J40,4,40,1.000
2026-03-13 15:57:36.720,J38J40,8,40,1.000
2026-03-13 15:57:37.723,J36J40,6,40,1.003
2026-03-13 15:57:38.721,J34J40,4,40,0.998
2026-03-13 15:57:39.723,J33J40,3,40,1.002
2026-03-13 15:57:40.722,J34J40,4,40,0.998
2026-03-13 15:57:41.722,J34J40,4,40,1.001
2026-03-13 15:57:42.722,J36J40,6,40,1.000
2026-03-13 15:57:43.722,J37J40,7,40,1.000
2026-03-13 15:57:44.723,J33J40,3,40,1.001
2026-03-13 15:57:45.723,J34J40,4,40,1.000
2026-03-13 15:57:46.723,J38J40,8,40,1.000
2026-03-13 15:57:47.724,J32J40,2,40,1.001
2026-03-13 15:57:48.724,J34J40,4,40,1.000
2026-03-13 15:57:49.724,J35J40,5,40,1.000
2026-03-13 15:57:50.724,J37J40,7,40,1.000
2026-03-13 15:57:51.724,J36J40,6,40,1.000
2026-03-13 15:57:52.729,J33J40,3,40,1.005
