radiation_type,position,physical_point_id,distance_cm,height_cm,geometry_x_cm,geometry_y_cm,geometry_z_cm,instrument_model,measurement_quantity,response_reference,instrument_orientation_deg,instrument_orientation_limit_deg,reported_rate_uSv_h,reported_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_position_limit_cm,height_position_limit_cm,analysis_height_interval,analysis_height_interval_label,source_table,source_rate_column,source_uncertainty_column,source_significance_column,source_position_limit_column,source_height_limit_column,reported_relative_uncertainty_percent,component_conversion_factor,u_mc_component_conversion_factor,component_ap_dose_rate_uSv_h,u_component_ap_dose_rate_uSv_h,u_scaled_measurement_uSv_h,u_scaled_notebook3_mc_uSv_h,component_ap_95_upper_uSv_h,central_interpolation_eligible,gamma_upper_limit_only,factor_available,theory_factor_distance_endpoint_representative,theory_factor_height_endpoint_representative,theory_factor_interpolation_status
gamma,P4,P4_x71_h58,71.0,58.0,94.05161988240523,85.05161988240525,17.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.4949999999999999,0.0522206855565876,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,10.549633445775275,1.8688360143874658,0.5066064271667442,0.9250738271217954,0.2690908070372506,0.09759189786415427,0.2507701814475383,1.0855982142847271,True,False,True,False,True,endpoint-representative within same P and height interval
gamma,P4,P4_x138_h105,138.0,105.0,141.42777422190392,132.42777422190392,64.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,0.07,0.0482700735445886,False,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,68.95724792084084,1.1227002259927241,0.5408756975388348,0.0785890158194907,0.06610854677699828,0.054192822477195035,0.03786129882771844,0.16772827642584223,False,True,True,True,True,endpoint-representative within same P and height interval
neutron,P4,P4_x152_h113,152.0,113.0,157.5816286381106,148.5816286381106,72.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,4.487510407993339,0.2272928988663007,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,5.065011068530052,1.0,0.3015698776006482,4.487510407993339,1.3722526890169302,0.2272928988663007,1.3532979644701861,4.861373957073888,True,False,True,False,False,interpolated within Notebook 3 factor support
gamma,P5,P5_x0_h40,0.0,40.0,0.0,35.405,-1.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,14.231,0.1780316932637105,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,1.2510132335303947,1.0567245243165282,0.1019613728683922,15.038246705548513,1.4631574609398048,0.18813045637736053,1.4510122972900894,15.34769376906085,True,False,True,False,True,endpoint-representative within same P and height interval
gamma,P5,P5_x6_h40,6.0,40.0,0.0,41.405,-1.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,11.202,0.1609682721565602,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,1.4369601156629193,1.1856684365538805,0.14029651008572128,13.28185782627657,1.58314778983678,0.1908549995826483,1.5716015059802497,13.59578636456191,True,False,True,False,True,endpoint-representative within same P and height interval
neutron,P5,P5_x0_h45,0.0,45.0,0.0,44.25,4.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,250.8745892661555,20.600378424513504,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,8.211424873588271,1.0,0.05331497055416211,250.8745892661555,24.56168051463532,20.600378424513504,13.375371339512593,284.7591964342894,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P5,P5_x6_h45,6.0,45.0,0.0,50.25,4.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,193.56666666666663,2.222167454342729,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,1.1480114281088665,1.0,0.05663633206902016,193.56666666666663,11.185854298950954,2.222167454342729,10.962906010826668,197.2218068636358,True,False,True,False,False,interpolated within Notebook 3 factor support
gamma,P5,P5_x6_h50,6.0,50.0,0.0,41.405,9.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,9.745,0.1453345860529143,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,1.4913759471822916,1.1856684365538805,0.14029651008572128,11.554338914217565,1.378006101020333,0.17231863142256432,1.3671894907853537,11.837777840104284,True,False,True,False,True,endpoint-representative within same P and height interval
gamma,P5,P5_x6_h60,6.0,60.0,0.0,41.405,19.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,8.690999999999999,0.1380633700766724,True,1.0,1.0,lower,Lower height interval (38–65 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,1.5885786454570523,1.1856684365538805,0.14029651008572128,10.304644382089775,1.2302563568360083,0.163697380144168,1.2193169691550034,10.573902611542364,True,False,True,False,True,endpoint-representative within same P and height interval
neutron,P5,P5_x0_h85,0.0,85.0,0.0,44.25,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,51.51338538761852,0.699533312274018,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,1.3579641621498906,1.0,0.09078217133772543,51.51338538761852,4.7285273441513365,0.699533312274018,4.676496978445066,52.66401529348582,True,False,True,False,False,interpolated within Notebook 3 factor support
gamma,P5,P5_x6_h85,6.0,85.0,0.0,41.405,44.0,GCA-07W-DL with LND 712 GM tube,detector-indicated Cs-137-equivalent gamma dose rate,LND 712 active-volume centre,0.0,1.0,8.622,0.1345354090707091,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_5_measured_gamma_outputs/tables/measured_gamma_scan_summary_final.csv,detector_indicated_gamma_dose_rate_cs137_equivalent_uSv_h,detector_indicated_gamma_dose_rate_cs137_equivalent_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,1.560373568437823,1.497644726892479,0.10283108875707966,12.912692835266954,0.9092158016323225,0.2014862459750701,0.8866096472635409,13.244108217739884,True,False,True,False,False,interpolated within Notebook 3 factor support
neutron,P5,P5_x6_h85,6.0,85.0,0.0,50.25,44.0,Studsvik AE 2202 D,detector-indicated neutron dose-equivalent rate,nominal centre of the Studsvik cylindrical moderator,90.0,1.0,44.66666666666666,0.9139878396893372,True,1.0,1.0,upper,Upper height interval (85–113 cm),/root/Rfys_VI/RFP-master/Bachelor_projekt/NF_AmBe_Parafifn/N4_measured_neutron_outputs/tables/08_measured_dose_rate_plotting_data.csv,detector_indicated_neutron_dose_equivalent_rate_uSv_h,detector_indicated_neutron_dose_equivalent_rate_uncertainty_uSv_h,above_background_2sigma,horizontal_line_position_uncertainty_cm,height_uncertainty_cm,2.0462414321403073,1.0,0.10147526741018742,44.66666666666666,4.62379622715073,0.9139878396893372,4.532561944321704,46.170042879769206,True,False,True,False,False,interpolated within Notebook 3 factor support
