point_name,position,distance_cm,height_cm,common_dose_x_cm,common_dose_y_cm,common_dose_z_cm,gamma_flux_x_cm,gamma_flux_y_cm,gamma_flux_z_cm,analysis_height_interval,analysis_height_interval_label,target_grid_origin,geometry_reconstruction_mode,measured_neutron_ap_component_uSv_h,u_measured_neutron_ap_component_uSv_h,measured_gamma_ap_component_uSv_h,u_measured_gamma_ap_component_uSv_h,measured_total_ap_estimate_uSv_h,u_measured_total_ap_estimate_uSv_h,neutron_component_available,gamma_component_available,total_estimate_available,neutron_height_interpolation_mode,gamma_height_interpolation_mode,neutron_support_minimum_height_cm,neutron_support_maximum_height_cm,gamma_support_minimum_height_cm,gamma_support_maximum_height_cm,horizontal_position_limit_cm,vertical_uncertainty_scope,result_status,relative_total_uncertainty_percent,hollow_neutron_ap_uSv_h,u_mc_hollow_neutron_ap_uSv_h,hollow_gamma_ap_uSv_h,u_mc_hollow_gamma_ap_uSv_h,hollow_total_ap_uSv_h,u_mc_hollow_total_ap_uSv_h,hollow_grid_status,massive_neutron_ap_uSv_h,u_mc_massive_neutron_ap_uSv_h,massive_gamma_ap_uSv_h,u_mc_massive_gamma_ap_uSv_h,massive_total_ap_uSv_h,u_mc_massive_total_ap_uSv_h,massive_grid_status,hollow_simulation_available,massive_simulation_available,hollow_neutron_comparison_available,hollow_to_measured_neutron_ratio,log10_hollow_to_measured_neutron_ratio,hollow_minus_measured_neutron_relative_residual_percent,massive_neutron_comparison_available,massive_to_measured_neutron_ratio,log10_massive_to_measured_neutron_ratio,massive_minus_measured_neutron_relative_residual_percent,hollow_massive_neutron_comparison_available,hollow_to_massive_neutron_ratio,log10_hollow_to_massive_neutron_ratio,u_mc_hollow_to_massive_neutron_ratio,hollow_minus_massive_neutron_relative_percent,hollow_central_agreement_gain_neutron_log10,hollow_centrally_closer_to_measured_neutron,hollow_gamma_comparison_available,hollow_to_measured_gamma_ratio,log10_hollow_to_measured_gamma_ratio,hollow_minus_measured_gamma_relative_residual_percent,massive_gamma_comparison_available,massive_to_measured_gamma_ratio,log10_massive_to_measured_gamma_ratio,massive_minus_measured_gamma_relative_residual_percent,hollow_massive_gamma_comparison_available,hollow_to_massive_gamma_ratio,log10_hollow_to_massive_gamma_ratio,u_mc_hollow_to_massive_gamma_ratio,hollow_minus_massive_gamma_relative_percent,hollow_central_agreement_gain_gamma_log10,hollow_centrally_closer_to_measured_gamma,hollow_total_comparison_available,hollow_to_measured_total_ratio,log10_hollow_to_measured_total_ratio,hollow_minus_measured_total_relative_residual_percent,massive_total_comparison_available,massive_to_measured_total_ratio,log10_massive_to_measured_total_ratio,massive_minus_measured_total_relative_residual_percent,hollow_massive_total_comparison_available,hollow_to_massive_total_ratio,log10_hollow_to_massive_total_ratio,u_mc_hollow_to_massive_total_ratio,hollow_minus_massive_total_relative_percent,hollow_central_agreement_gain_total_log10,hollow_centrally_closer_to_measured_total,comparison_dependence_status,simulation_measurement_ratio_uncertainty_status,hollow_massive_ratio_uncertainty_status
P2_x300_h85,P2,300.0,85.0,262.2334322537196,-253.23343225371963,44.0,255.97907277412463,-246.97907277412463,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,5.406821963394343,3.264192870344979,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,1.553972613315569,0.5351518819799362,0.0062786885324832,0.0015492318076702,1.560251301848052,0.5351541244406713,exact hollow target point,0.766848138035467,0.3258335826986156,0.0003691605521876,0.0001520997837382,0.7672172985876546,0.325833618198859,exact massive target point,True,True,True,0.28740961397219783,-0.5414987086261451,-71.25903860278021,True,0.1418297371778168,-0.8482327018875164,-85.81702628221832,True,2.0264411377415343,0.3067339932613713,1.1083263607137797,102.64411377415342,0.3067339932613713,True,False,,,,False,,,,True,17.008015876226384,1.2306536525739942,8.168088332329694,1600.8015876226386,,,False,,,,False,,,,True,2.0336497948107635,0.30827616723175805,1.1101750510832642,103.36497948107633,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P2_x321_h85,P2,321.0,85.0,277.0826746586372,-268.0826746586372,44.0,270.82831517904214,-261.82831517904214,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,3.8166666666666655,2.335747499020924,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,1.4947793821082849,0.4770135266946282,0.0044921128230253,0.001272597596755,1.4992714949313102,0.4770152242374346,exact hollow target point,0.7660150711154594,0.3292314998435399,0.000511017620293,0.000222940255093,0.7665260887357525,0.3292315753259158,exact massive target point,True,True,True,0.3916452529541359,-0.4071071330772489,-60.83547470458641,True,0.20070263872020777,-0.6974469176266542,-79.92973612797923,True,1.9513707216381657,0.2903397845494054,1.0446003320725057,95.13707216381657,0.29033978454940534,True,False,,,,False,,,,True,8.790524327614529,0.9440147801702893,4.572642358232889,779.0524327614528,,,False,,,,False,,,,True,1.955930159407999,0.2913533433323417,1.0454783708301136,95.5930159407999,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
N5_P2_x400_h85,P2,400.0,85.0,332.9441103723741,-323.9441103723741,43.99999999999967,326.6897508927792,-317.6897508927792,43.99999999999967,upper,Upper height interval (85–113 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,,,,,,,False,False,False,unavailable,unavailable,,,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,,,,,,,outside hollow distance support,,,,,,,outside massive distance support,False,False,False,,,,False,,,,False,,,,,,,False,,,,False,,,,False,,,,,,,False,,,,False,,,,False,,,,,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P3_x0_h45,P3,0.0,45.0,53.25,0.0,4.0,44.405,0.0,4.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,130.20715474209652,7.932129290959225,,,,,True,False,False,single measured height represents interval,unavailable,45.0,45.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,84.37062279463932,3.916014431853718,0.1579420398432907,0.0084186027231544,84.52856483448261,3.9160234809508494,exact hollow target point,58.0302826722592,2.4170139480192385,0.0411090585371057,0.0044227143887707,58.0713917307963,2.417017994414214,exact massive target point,True,True,True,0.6479722482359254,-0.18844359396905438,-35.202775176407464,True,0.4456766050007063,-0.3509801628305089,-55.43233949992936,True,1.4539068036449847,0.16253656886145454,0.09066945062305413,45.390680364498486,0.16253656886145454,True,False,,,,False,,,,True,3.8420252242149906,0.58456021182745,0.46129269219589303,284.20252242149905,,,False,,,,False,,,,True,1.455597365848141,0.16304126098492325,0.09065245866519053,45.5597365848141,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P3_x5_h45,P3,5.0,45.0,58.25,0.0,4.0,49.405,0.0,4.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,100.84775374376038,7.509756587720255,5.50358610088788,0.7306847848321922,106.35133984464828,7.545219961113992,True,True,True,single measured height represents interval,single measured height represents interval,45.0,45.0,64.0,64.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,7.094616741204767,66.89667886796255,3.0539141415287765,0.1402703388964042,0.0079251941360826,67.03694920685895,3.053924424823172,exact hollow target point,51.18670209467823,2.5758832614532423,0.0364305985927589,0.0041398869595721,51.22313269327098,2.5758865882059,exact massive target point,True,True,True,0.6633432712635066,-0.17826167184376668,-33.66567287364935,True,0.5075641270576663,-0.2945090799804908,-49.24358729423337,True,1.3069151973148443,0.1162474081367242,0.08879780696988099,30.69151973148442,0.11624740813672413,True,True,0.02548707993752923,-1.593679918930977,-97.45129200624707,True,0.006619429209417046,-2.179179457975401,-99.3380570790583,True,3.850344060069464,0.5854995390444241,0.4886403211642114,285.03440600694637,0.5854995390444242,True,True,0.630334787552113,-0.20042872393100086,-36.966521244788694,True,0.4816406898878255,-0.3172768302068868,-51.835931011217454,True,1.3087241190085466,0.1168481062758859,0.08880224581199277,30.872411900854665,0.11684810627588593,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P3_x57_h45,P3,57.0,45.0,110.25,0.0,4.0,101.405,0.0,4.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,23.992512479201327,3.824620891972637,1.1313402705936135,0.365767418686089,25.123852749794946,3.842071156535997,True,True,True,single measured height represents interval,single measured height represents interval,45.0,45.0,64.0,64.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,15.292523781279346,13.434125176951444,1.4705226944323464,0.0369532915966621,0.0042605271783294,13.471078468548107,1.4705288664056906,exact hollow target point,10.434414041700515,1.1611529479647065,0.0067530904825721,0.0015030319511412,10.44116713218309,1.1611539207496024,exact massive target point,True,True,True,0.5599299026559741,-0.2518663386994997,-44.007009734402594,True,0.43490293276895947,-0.36160766365891966,-56.50970672310405,True,1.2874824712976465,0.10974132495941999,0.20096835435967328,28.748247129764653,0.10974132495941996,True,True,0.032663286684980045,-1.4859401172927391,-96.733671331502,True,0.005969106428986884,-2.22409067758183,-99.40308935710131,True,5.472056341023203,0.7381505602890912,1.371621999930229,447.20563410232023,0.738150560289091,True,True,0.5361868103075097,-0.27068387345854816,-46.38131896924904,True,0.4155878175280385,-0.3813371917642697,-58.44121824719615,True,1.29018895091008,0.11065331830572156,0.20105355913035788,29.018895091007987,0.11065331830572156,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P3_x114_h45,P3,114.0,45.0,167.25,0.0,4.0,158.405,0.0,4.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,12.694675540765388,2.8034712886117745,0.3274671110465416,0.1344306565801943,13.02214265181193,2.806692513885186,True,True,True,single measured height represents interval,single measured height represents interval,45.0,45.0,64.0,64.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,21.553231207267235,5.8356480983687335,0.9706609773036672,0.0140669330763127,0.0025139336395191,5.849715031445046,0.9706642327408868,exact hollow target point,3.75043461679999,0.5778815281988648,0.002463926754498,0.000691585393914,3.752898543554488,0.5778819420295226,exact massive target point,True,True,True,0.4596925758070135,-0.3375325101980984,-54.03074241929865,True,0.295433672546929,-0.52954000676305,-70.4566327453071,True,1.5559924901045001,0.19200749656495164,0.35279712202059976,55.59924901045002,0.19200749656495164,True,True,0.04295678131265348,-1.3669682671251202,-95.70432186873465,True,0.007524196083764308,-2.123539895074451,-99.24758039162356,True,5.709152291411638,0.7565716279493306,1.8997131732317782,470.9152291411639,0.7565716279493309,True,True,0.4492129435113433,-0.34754773857583643,-55.07870564886567,True,0.2881936286446917,-0.5403156247539489,-71.18063713553083,True,1.5587192042512819,0.19276788617811252,0.35285171643985647,55.87192042512819,0.19276788617811247,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P3_x176_h45,P3,176.0,45.0,229.25,0.0,4.0,220.405,0.0,4.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,7.416666666666668,2.527045438104363,0.2148198780592428,0.1079764494143577,7.63148654472591,2.5293512132308167,True,True,True,single measured height represents interval,single measured height represents interval,45.0,45.0,45.0,45.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,33.14362409482123,2.7712747868336955,0.6813920308204562,0.0058007373341662,0.0017380532479099,2.777075524167862,0.6813942474769787,exact hollow target point,2.700983750599792,0.6434539595378229,0.0018030167067779,0.0004163197050094,2.702786767306569,0.6434540942188487,exact massive target point,True,True,True,0.373655027438251,-0.42752917004101987,-62.6344972561749,True,0.3641775843505337,-0.43868678916291837,-63.58224156494663,True,1.0260242351396207,0.011157619121898533,0.3512670968301792,2.602423513962067,0.011157619121898499,True,True,0.02700279595432262,-1.568591265297781,-97.29972040456775,True,0.008393155806003512,-2.0760747148042644,-99.16068441939964,True,3.217239924821589,0.5074834495064836,1.216999466915067,221.72399248215888,0.5074834495064835,True,True,0.3638970609319999,-0.43902145204269827,-63.61029390680001,True,0.3541625542371498,-0.45079735886549854,-64.58374457628501,True,1.0274859851172515,0.011775906822800311,0.3512756368846192,2.7485985117251586,0.011775906822800275,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P3_x199_h45,P3,199.0,45.0,252.25,0.0,4.0,243.405,0.0,4.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,5.872712146422629,2.345622802360903,,,,,True,False,False,single measured height represents interval,unavailable,45.0,45.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,2.0771795558918256,0.5655195100808171,0.0048459410071011,0.0016404164119359,2.0820254968989267,0.5655218892740156,exact hollow target point,1.4788339071343295,0.413583084970612,0.000406534010655,0.0002039398150783,1.4792404411449849,0.4135831352524625,exact massive target point,True,True,True,0.35370021620370795,-0.45136467471720026,-64.62997837962921,True,0.251814471791396,-0.5989193145834267,-74.8185528208604,True,1.404606390123259,0.1475546398662265,0.5482220297350155,40.46063901232591,0.14755463986622647,True,False,,,,False,,,,True,11.920136766154966,1.0762812383275118,7.213890224556759,1092.0136766154967,,,False,,,,False,,,,True,1.4074963332447594,0.14844727211759928,0.5486517768586842,40.74963332447595,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P3_x225_h45,P3,225.0,45.0,278.25,0.0,4.0,269.405,0.0,4.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,5.406821963394343,2.631367510167235,,,,,True,False,False,single measured height represents interval,unavailable,45.0,45.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,2.0119795357598944,0.5786895722117902,0.0038576188815257,0.001393727244042,2.01583715464142,0.5786912505492852,exact hollow target point,0.6396653227800286,0.2183323423794822,0.0005106475102503,0.0001870970149664,0.6401759702902791,0.2183324225446245,exact massive target point,True,True,True,0.3721186954890588,-0.4293185101887035,-62.788130451094126,True,0.11830708077882665,-0.9269892617022032,-88.16929192211734,True,3.1453628391417183,0.4976707515134997,1.4039303310856608,214.5362839141718,0.4976707515134997,True,False,,,,False,,,,True,7.554367355350154,0.8781980999675885,3.8871963853394442,655.4367355350155,,,False,,,,False,,,,True,3.1488797583691968,0.4981560771898086,1.4037298802155764,214.88797583691968,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P3_x300_h45,P3,300.0,45.0,353.25,0.0,4.0,344.405,0.0,4.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,2.8111480865224623,1.9308620258442493,,,,,True,False,False,single measured height represents interval,unavailable,45.0,45.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,1.0655649644190148,0.4005263874753479,0.0039025782644457,0.0013924986616056,1.0694675426834606,0.4005288080982129,exact hollow target point,0.3817072208829473,0.1838535330685317,0.0001502473643337,7.374957881195064e-05,0.381857468247281,0.1838535478601979,exact massive target point,True,True,True,0.3790497446675513,-0.4213037915702709,-62.09502553324487,True,0.13578339138837014,-0.8671533483876437,-86.42166086116299,True,2.7915766486004636,0.4458495568173728,1.70556997825241,179.15766486004634,0.44584955681737276,True,False,,,,False,,,,True,25.974354237443112,1.4145447591319573,15.762282046460623,2497.4354237443113,,,False,,,,False,,,,True,2.8006982489888115,0.4472663198701581,1.708367300594248,180.06982489888114,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
N5_P3_x320_h45,P3,320.0,45.0,373.24999999999983,0.0,3.999999999999986,364.4049999999999,0.0,3.999999999999986,lower,Lower height interval (38–65 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,,,,,,,False,False,False,unavailable,unavailable,,,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,,,,,,,outside hollow distance support,,,,,,,outside massive distance support,False,False,False,,,,False,,,,False,,,,,,,False,,,,False,,,,False,,,,,,,False,,,,False,,,,False,,,,,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P3_x0_h85,P3,0.0,85.0,53.25,0.0,44.0,44.405,0.0,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,37.08735440931782,3.9488126617606047,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,33.933299644994804,2.117354464341706,0.1690485291706505,0.008631778511423,34.102348174165456,2.1173720587719163,exact hollow target point,22.009097120742467,1.6173725044475893,0.0369513963106757,0.0037044567016635,22.046048517053144,1.6173767468164373,exact massive target point,True,True,True,0.914956059428963,-0.03859976233328701,-8.504394057103706,True,0.5934393938655519,-0.22662362760029342,-40.656060613444815,True,1.5417851745046995,0.18802386526700646,0.14863421177429753,54.17851745046995,0.1880238652670064,True,False,,,,False,,,,True,4.574888801206421,0.6603805424222804,0.5147047359907649,357.488880120642,,,False,,,,False,,,,True,1.5468689614733668,0.1894535252575969,0.14867032640812936,54.68689614733669,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P3_x5_h85,P3,5.0,85.0,58.25,0.0,44.0,49.405,0.0,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,34.50831946755408,3.830150289311757,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,27.67163945140629,2.078858638560515,0.1172397205119194,0.0067437375209217,27.788879171918204,2.078869576744397,exact hollow target point,19.6582607677422,1.4985053148815364,0.0308712081101665,0.0028171355818625,19.68913197585237,1.498507962935499,exact massive target point,True,True,True,0.8018831365411498,-0.09588891956299725,-19.811686345885015,True,0.5696672880933995,-0.24437871824458895,-43.033271190660045,True,1.4076341634868061,0.14848979868159168,0.15065357544061633,40.76341634868061,0.1484897986815917,True,False,,,,False,,,,True,3.7977043235088046,0.5795211490088881,0.4096600843227732,279.77043235088047,,,False,,,,False,,,,True,1.4113816295202717,0.14964446037748477,0.15062115767381545,41.13816295202717,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P3_x57_h85,P3,57.0,85.0,110.25,0.0,44.0,101.405,0.0,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,17.13727121464226,3.217903113193723,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,9.09238596331897,1.0914195177460575,0.0227110262446062,0.0028400462326439,9.115096989563575,1.091423212864579,exact hollow target point,7.503068279911689,0.9833970197507012,0.0067120722894857,0.0015385525530023,7.509780352201175,0.9833982233045367,exact massive target point,True,True,True,0.530562062620001,-0.27526380709365994,-46.94379373799989,True,0.43782164534462115,-0.3587027712711689,-56.21783546553788,True,1.2118223670791366,0.08343896417750898,0.2153742419030572,21.182236707913667,0.08343896417750896,True,False,,,,False,,,,True,3.383608707579398,0.529380133928243,0.8835070950517796,238.3608707579398,,,False,,,,False,,,,True,1.2137634607238372,0.08413405929972265,0.21536973836514592,21.376346072383722,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P3_x100_h85,P3,100.0,85.0,153.25,0.0,44.0,144.405,0.0,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,12.295341098169716,3.4092905135477105,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,4.509943176578997,0.7034626445786316,0.0159337754101231,0.0025293265051171,4.52587695198912,0.7034671917084205,exact hollow target point,3.5483131922720985,0.6891622281328047,0.0038449988765789,0.0006471795288723,3.5521581911486777,0.6891625320099132,exact massive target point,True,True,True,0.36680098100331243,-0.4355695114868704,-63.319901899668764,True,0.28859005731856435,-0.5397186355643058,-71.14099426814356,True,1.2710104582654205,0.10414912407743539,0.31661239077369874,27.101045826542038,0.10414912407743537,True,False,,,,False,,,,True,4.144026024865897,0.6174224741551692,0.9587762366031627,314.4026024865897,,,False,,,,False,,,,True,1.2741203258533838,0.10521044400133396,0.3167412140682261,27.412032585338384,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P3_x114_h85,P3,114.0,85.0,167.25,0.0,44.0,158.405,0.0,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,10.348585690515804,2.511925822819129,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,5.1522545834475135,0.8327921404115423,0.0113354740281206,0.0020640882077361,5.163590057475634,0.8327946983448966,exact hollow target point,4.0617093748339546,0.6867476376625224,0.0051705815249769,0.0013510141475965,4.066879956358932,0.6867489665622236,exact massive target point,True,True,True,0.4978704083369976,-0.3028836858913783,-50.212959166300244,True,0.3924893213723301,-0.4061721547968441,-60.75106786276699,True,1.2684941506082377,0.1032884689054657,0.2967134273663207,26.849415060823773,0.10328846890546578,True,False,,,,False,,,,True,2.1923015764017455,0.34090029614367967,0.6982020774707158,119.23015764017455,,,False,,,,False,,,,True,1.2696686680908538,0.10369040253576683,0.2964803179363179,26.96686680908537,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P3_x176_h85,P3,176.0,85.0,229.25,0.0,44.0,220.405,0.0,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,6.383333333333335,2.4786888871600827,0.2535697446460502,0.1590636735935641,6.636903077979385,2.4837874006420053,True,True,True,single measured height represents interval,single measured height represents interval,85.0,85.0,88.0,88.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,37.42389140626411,2.3477148326988964,0.5506795242797251,0.0093887722537753,0.0019693897615653,2.3571036049526715,0.5506830458230735,exact hollow target point,1.6339211482314075,0.4434291826713808,0.0021985701512777,0.0009132002720641,1.6361197183826852,0.4434301229949829,exact massive target point,True,True,True,0.36778822444369125,-0.4344021797770994,-63.221177555630874,True,0.25596675951405856,-0.5918164295980627,-74.40332404859414,True,1.436859321663175,0.15741424982096333,0.5154112872310018,43.68593216631751,0.1574142498209633,True,True,0.03702638998544871,-1.4314886289126476,-96.29736100145513,True,0.008670475077169056,-2.061957105783258,-99.13295249228308,True,4.270399217563748,0.6304684768706107,1.987108341072116,327.0399217563747,0.6304684768706106,True,True,0.355151126550773,-0.4495868033937047,-64.4848873449227,True,0.24651854926301023,-0.608150396713402,-75.34814507369897,True,1.4406669502661353,0.1585635933196972,0.5155019261426178,44.066695026613544,0.15856359331969727,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P3_x200_h85,P3,200.0,85.0,253.25,0.0,44.0,244.405,0.0,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,4.65,1.871591649810146,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,1.6630347210798382,0.4172034841985255,0.0061166624821391,0.0015861802250385,1.6691513835619771,0.417206499464109,exact hollow target point,1.428586413006994,0.4007875175381793,0.0029199451215966,0.0011232039718636,1.4315063581285907,0.4007890914203864,exact massive target point,True,True,True,0.35764187550104043,-0.4465516363126682,-64.23581244989596,True,0.30722288451763313,-0.5125464375677251,-69.27771154823668,True,1.1641120942620196,0.06599480125505693,0.4381185042677482,16.41120942620195,0.06599480125505691,True,False,,,,False,,,,True,2.094786794758171,0.32113982750664194,0.9717993626001791,109.47867947581709,,,False,,,,False,,,,True,1.166010457504401,0.0667024454625233,0.43762354229367817,16.60104575044011,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
